"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
442,22,0.0,0.0,0.0001728,0.0,0.0,0.010055555555555555,0.03,5.813953488372093e-05,0.0,0.0,0.03,0.01,0.0,0.040344827586206895,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.34
443,17,0.0201728,5.813953488372093e-05,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.01010221465076661,0.010326797385620916,0.16,0.0,0.0,0.14,0.238061797752809,0.13,0.02,0.10855046188379519,0.06,0.0
444,3,0.03,0.05,0.1,0.03,0.0,0.04,0.01,0.0,0.06,0.0,0.02,0.02,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0
445,6,0.0,0.02,0.07,0.02,0.0,0.395,0.02,0.0,0.040232558139534885,0.0,0.0,0.0,0.02010221465076661,0.0,0.0,0.0,5.555555555555556e-05,0.03,0.0,0.05,0.0,0.0
446,1,0.14,0.0,0.04,0.1,0.0,0.01,0.0,0.01,0.0,0.0,0.13045454545454546,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0
447,5,0.0,0.01,0.03,0.19,0.43,0.29,0.0,0.04,0.0,0.0,0.01,0.0,0.03,0.21,0.01,0.16,0.01,0.0,0.14,0.01,0.0,0.0
448,7,0.04,0.10155844155844157,0.0,0.0,0.02,0.05,0.27240740740740743,0.23,0.05,0.0,0.0,0.01,0.0,0.03,0.0,0.020434782608695655,0.0,0.05,0.04,0.0,0.0,0.0
449,1,0.31323997370151213,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.1,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0
450,1,0.3035848006476422,0.13,0.1081929667616667,0.1,0.06,0.06,0.0,0.0816273849607183,0.09,0.0,0.12213675213675212,0.05,0.0,0.0,0.07,0.01,0.0,0.0,0.01,0.0,0.01,0.0
451,12,0.01,0.01,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.13,0.0,0.02,0.0,0.07,0.0,0.17,0.01,0.0,0.29
452,2,0.0,0.24,0.21,0.03,0.09,0.01,0.16,0.04,0.04,0.03,0.18,0.0,0.0,0.0,0.04,0.02,0.03,0.0,0.0,0.0,0.02,0.12
453,21,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.1,0.07,0.16,0.12
454,16,0.01,0.0,0.01,0.01,0.0,0.01,0.08,0.02,0.03,0.05,0.0,0.0,0.0,0.1253773849607183,0.03,0.33,0.15,0.01,0.01,0.3,0.08375,0.01
455,18,0.0,0.0,0.01,0.01,0.0,0.17,0.0,0.0,0.0101728,0.0,5.813953488372093e-05,0.20321428571428574,0.06,0.0,0.13,0.1,0.031075949367088605,0.35090090090090087,0.08,0.04,0.11458105646630237,0.0707837582625118
456,22,0.02,0.2,0.02,0.05,0.0,0.03,0.0,0.0,0.04,0.0,0.05,0.23,0.09,0.07,0.11,0.01,0.0,0.0,0.22,0.0,0.19,0.24
457,16,0.1,0.12,0.0,0.0,0.0,0.02,0.03,0.00010221465076660988,0.01,0.0,0.0,0.0,0.0,0.03,0.12,0.29233333333333333,0.15,0.01,0.0,0.01,0.07092783505154639,0.16136363636363638
458,20,0.06,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.020210643015521064,0.02,0.03125994873870228,0.07,0.13,0.06,0.0,0.01,0.02,0.15,0.08,0.0
459,10,0.0,0.0,0.01,0.01,0.01,0.06,0.11,0.03,0.0,0.21,0.07,0.02,0.0,0.02005813953488372,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
460,1,0.2530769230769231,0.0,0.17,0.05,0.05,0.07,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.02,0.02,0.01,0.1100581395348837,0.0,0.02
461,19,0.01,0.0201728,0.02,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.07,0.15224719101123596,0.03,0.08164948453608246,0.09078375826251181,0.0,0.010783758262511805,0.2,0.01,0.0,0.0
462,14,0.0,0.0,0.0,0.0,0.07,0.1,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.35064285714285715,0.02,0.14,0.03,0.0,0.06183673469387755,0.02,0.03,0.08
463,9,0.0,0.11047619047619048,0.06332943496606128,0.04,0.11,0.0,0.0,0.0,0.38,0.0,0.01,0.0,0.0,0.01,0.030210643015521062,0.01,0.03,0.0,0.07,0.05,0.0,0.02
464,4,0.1814285714285714,0.06,0.1457186020960108,0.26164948453608244,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.02,0.01,0.01,0.07,0.02,0.0,0.0,0.03,0.02,0.0
465,20,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.03,0.0,0.0,0.0,0.12131856540084389,0.0,0.08,0.0,0.0516273849607183,0.0,0.02,0.05,0.5427000356952348,0.0,0.0
466,8,0.02,0.03219298245614035,0.0,0.0,0.02,0.0,0.08,0.18203285111512962,0.01,0.0,0.01,0.01,0.11,0.0,0.01,0.01,0.01,0.0,0.0,0.06,0.02,0.0
467,16,0.02,0.01,0.02,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.03,0.02,0.2,0.37064285714285716,0.0,0.05032258064516129,0.13,0.02,0.0,0.12235294117647058
468,3,0.03,0.05,0.1,0.01,0.0,0.01,0.02,0.08,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
469,7,0.05,0.16,0.03,0.0,0.09,0.0,0.315,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.05
470,15,0.0001728,0.04,0.03,0.02,0.07,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.14,0.24,0.02,0.0,0.02,0.0,0.19,0.0,0.09
471,3,0.0,0.1,0.45,0.0,0.01,0.0,0.19,0.0,0.05,0.2,0.0,0.010058139534883721,0.0,0.0,0.01,0.0001728,0.0,0.0001728,0.0,0.02,0.01,0.0301728
472,15,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.01,0.0,0.0,0.0
473,11,0.02,0.06,0.0,0.0,0.08131856540084388,0.01,0.0,0.0,0.01,0.02,0.09,0.0001728,0.02,0.022058139534883718,0.0,0.01,0.04,0.0,0.02,0.0,0.0,0.0
474,14,0.00010221465076660988,0.01,0.0,0.07,0.0,0.0,0.03,0.01,0.01,0.0,0.09,0.03,0.06,0.19,0.0,0.0,0.0,0.07,0.0,0.01,0.07,0.0
475,20,0.0,0.01,0.0,0.03,0.050058139534883715,0.0,0.0201728,0.0,0.0,0.03,0.0,0.03,0.0,0.07,0.0,0.03,0.15,0.09,0.1007837582625118,0.16,0.0,0.0
476,14,0.0,0.02,0.0,0.0,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.061175666438824335,0.0,0.15,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.0
477,2,0.02,0.5109202347293347,0.03,0.06266666666666666,0.0,0.04,0.0,0.051075949367088605,0.08,0.0,0.03,0.0,0.0,0.04,0.1,0.0,0.0,0.01,0.0,0.0,0.01,0.03
478,20,0.0,0.01,0.0,0.0101728,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.05,0.29,0.15,0.62,0.23,0.0
479,1,0.15,0.02,0.1,0.02,0.0,0.0,0.09,0.03,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02
480,6,0.05,0.19,0.0,0.0,0.11,0.31,0.01,0.19,0.09,0.0,0.04,0.01,0.01,0.0,0.0,0.18,0.0,0.03,0.01,0.0,0.05,0.12
481,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.13,0.01,0.16,0.03,0.0,0.02,0.07,0.04,0.0,0.0,0.0
482,9,0.04,0.05,0.0,0.01,0.07,0.16318988496071832,0.0,0.01,0.39,0.01,0.02,0.0,0.01,0.03,0.02,0.01,0.01,0.02,0.04,0.0,0.01,0.0001728
483,10,0.00032679738562091506,0.010783758262511805,0.0,0.16,0.03,0.09,0.04,0.37,0.0,0.5807575757575758,0.17125994873870226,0.02,0.01,0.04,0.06,0.020210643015521064,0.02,0.0,0.01,0.05,0.0,5.813953488372093e-05
484,2,0.15,0.24158498435870698,0.04,0.02,0.23,0.09078375826251181,0.20333333333333337,0.15,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0001728,0.02,0.02,0.0,0.0,0.0,5.813953488372093e-05
485,13,0.0,0.0001728,0.0,0.02,0.08,0.19,0.0001728,0.0,0.0,0.02,0.26,0.04,0.3466296087813116,0.04078375826251181,0.0,0.25116234811886984,0.105675,0.0,0.01,0.0,0.04,0.07
486,13,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.0,0.07,0.0,0.01,0.0,0.20227272727272727,0.08,0.0,0.2,0.01,0.0,0.03,0.03,0.0,0.030303030303030304
487,8,0.0,0.0,0.01,0.0,0.0001728,0.0,0.0001728,0.27,0.0,5.813953488372093e-05,0.0,0.060783758262511804,0.22,0.11,0.02,0.010783758262511805,0.21155555555555555,0.01,0.02,0.0,0.0,0.03
488,21,0.11,0.01,0.0,0.02,0.05,0.0,0.01,0.07,0.11,0.02,0.02,0.17,0.24,0.27,0.01,0.08,0.08,0.0,0.07,0.03,0.29,0.0
489,3,0.2064017864421386,0.10880341880341879,0.27,0.2006896551724138,0.0,0.01,0.09,0.0,0.04,0.12,0.09,0.0,0.0,0.01,0.0,0.0,0.00026359143327841844,0.0,0.0,0.0,0.01,0.09
490,18,0.01,0.030102214650766613,0.04,0.0,0.03,0.0,0.00026359143327841844,0.0,0.02,0.0,0.03,0.1,0.0,0.14,0.0,0.07,0.0,0.4244827586206897,0.0,0.17,0.0,0.01
491,13,0.06,0.0001728,0.03,0.01,0.0001728,0.15,0.0,0.0,0.07,0.0,0.01,0.0,0.23,0.0,0.0,0.0,0.15223715827175047,0.0,0.03,0.0775,0.01,0.01
492,12,0.01,0.03,0.0,0.0,0.03,0.01,0.0,0.0,0.03,0.0,0.0,0.48,0.07,0.1,0.0,0.0,0.0,0.12,0.03,0.0,0.13,0.31
493,17,0.0,0.0,0.0201728,0.0,0.02,0.0,0.0,0.0,0.05,0.05,0.0,0.04,0.06,0.0,0.06,0.04,0.1857142857142857,0.07,0.0,0.0516273849607183,0.02,0.01
494,20,0.0,0.0501728,0.0,0.0,5.813953488372093e-05,0.0,0.0,0.0,0.0,5.555555555555556e-05,0.0,0.01,0.17189189189189188,0.01,0.04,0.08,0.15428571428571428,0.01,0.06,0.3,0.0,0.03
495,6,0.06,0.0,0.02,0.04,0.02,0.28,0.21,0.21,0.13,0.09,0.0,0.06,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0
496,15,0.0,0.01,0.01,0.010055555555555555,0.020064102564102564,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.17415824915824912,0.2727272727272727,0.02,0.0,0.02,0.16,0.05,0.0,0.02
497,22,0.02,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.05,0.04,0.01,0.10798677080084561,0.0,0.08,0.0,0.01,0.11
498,21,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.04,0.0,0.07,0.1,0.03,0.02,0.0,0.0,0.03,0.08464285714285716,0.23,0.15
499,15,0.0,0.04,0.01,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.08,0.0,0.49201086956521733,0.2,0.0,0.01,0.02,0.37,0.09085714285714286,0.0
500,14,0.01,0.01,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.04,0.0,0.04,0.05,0.2833161512027491,0.05078375826251181,0.0,0.0,0.01,0.06,0.0,0.02,0.0
501,17,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.00010221465076660988,0.0,0.0,0.01,0.008333333333333333,0.02,0.0,0.0,0.34216435506241333,0.09,0.03,0.02,0.12,0.24
502,6,0.01,0.0,0.0,0.04,0.04,0.37158498435870696,0.35233333333333333,0.0,0.01,0.0,0.05,0.02,0.01,0.04,0.01,0.0,0.01,0.07,0.0,0.01,0.0,0.07
503,15,0.01,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.01,0.07,0.02,0.04,0.11,0.07,0.03,0.0,0.0,0.1,0.0,0.05
504,5,0.03,0.08,0.02,0.0,0.18045454545454548,0.12,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.01,0.06,0.0,0.0,0.01,0.04,0.0
505,6,0.08055555555555555,0.12,0.03,0.20762890559645505,0.12131856540084389,0.29380712811466514,0.01,0.290946275946276,0.17055555555555557,0.04,0.0,0.020210643015521064,0.010210643015521064,0.0201728,0.03,0.0,0.010210643015521064,0.0,0.0,0.0,0.0,0.0
506,21,0.1,0.0,0.01,0.01,0.01,0.01,0.07,0.0,0.0,0.01,0.15,0.0,0.0,0.01,0.0,0.0,0.03,0.08,0.01,0.01,0.16,0.0
507,2,0.05,0.2435606060606061,0.151584984358707,0.16,0.01,0.19131856540084388,0.0,0.1,0.0,0.06,0.05,0.03,0.01,0.02,0.01,0.01,0.02,0.0,0.0,0.0,0.0001728,0.0
508,3,0.01,0.1,0.36,0.02,0.03,0.0,0.0,0.07,0.12,0.02,0.0,0.0,0.03,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.06,0.0
509,5,0.13,0.0,0.07,0.0,0.2868695652173913,0.0,0.0,0.0,0.2,0.02,0.07,0.03,0.0,0.04,0.01,0.14,0.0,0.13,0.03,0.01,0.01,0.01
510,10,0.1,0.04,0.01,0.0,0.0,0.07,0.33,0.0,0.0,0.69,0.22,0.02,0.0,0.02,0.17,0.0,0.0,0.03,0.01,0.0,0.0,0.11
511,16,0.0,0.01,0.010058139534883721,0.0,0.0,0.01,0.06,0.04,0.0,0.01,0.0,0.0,0.23,0.16,0.04,0.33,0.15,0.01,0.01,0.09,0.13052631578947368,0.05
512,9,0.04,0.2422332610864371,0.02,0.09,0.29075757575757577,0.02,0.0,0.02,0.33749868993954135,0.0,0.07,0.0,0.0,0.04,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.04
513,18,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02005813953488372,0.0,0.21158498435870698,0.0,0.03,0.27,0.0,0.43,0.33,0.02,0.37714285714285717,0.08
514,11,0.08,0.09,0.26354472723557865,0.2813157894736842,0.05,0.07,0.0,0.27,0.01,0.0,0.37,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
515,14,0.0,0.02,0.0,0.00010221465076660988,0.04,0.01,0.0,0.0,0.0,0.0,0.0101728,0.09,0.33,0.4425806451612903,0.16,0.0,0.01,0.0,0.1407837582625118,0.06,0.0,0.030783758262511805
516,5,0.28,0.02,0.0,0.2895453074433657,0.37,0.06,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0
517,11,0.4171420328056925,0.2632,0.0,0.44540588235294115,0.2,0.19401255707762557,0.122,0.16458105646630236,0.0,0.24,0.5479619047619048,0.08,0.0,0.013435547984099943,0.0,0.01,0.06,0.01,0.0,0.0,0.0,0.0
518,5,0.04,0.0,0.02,0.16,0.31,0.04,0.03,0.0,0.14,0.12,0.19,0.0,0.0,0.0,0.0,0.01,0.11005555555555556,0.0,0.0,0.04,0.06,0.0
519,20,0.0,0.0,0.0,0.05,0.02,0.11,0.0,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.05,0.0,0.03,0.0,0.1622222222222222,0.0,0.0
520,13,0.06,0.0,0.04005813953488371,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.23035714285714284,0.01,0.0,0.03,0.13,0.03,0.02,0.07,0.0,0.03
521,20,0.04,0.0,0.0,0.1,0.0,0.03,0.0,0.03,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.19,0.0,0.08,0.01,0.3164309917001797,0.0,0.15
522,2,0.18,0.26,0.09,0.01,0.12,0.11,0.04,0.14,0.0,0.14,0.01,0.02,0.0,0.0,0.02,0.05,0.0,0.04,0.14,0.01,0.06,0.0
523,7,0.06,0.0,0.11,0.08,0.21,0.03,0.42,0.16,0.28,0.03,0.11,0.07,0.02,0.01,0.04,0.0,0.06,0.02,0.01,0.01,0.07,0.01
524,17,5.813953488372093e-05,0.060102214650766615,0.01,0.06,0.0001728,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.01,0.1535,0.0410759493670886,0.0,0.07,0.06,0.0
525,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.09,0.0
526,13,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.04,0.03,0.3914285714285714,0.33,0.06,0.0,0.0,0.12,0.0,0.02,0.0,0.02
527,1,0.32315804945380805,0.0,0.0,0.24,0.27,0.27464285714285713,0.07,0.11,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0
528,14,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.04,0.0,0.16,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
529,11,0.0,0.011760422955198215,0.03,0.01,0.13,0.18,0.041584984358706986,0.11,0.08,0.01,0.34174193548387094,0.0,0.07,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.01
530,20,0.03,0.01,0.0,0.0,0.0,0.03,0.01,0.0,0.0501728,0.0,0.03,0.01,0.14,0.16078375826251182,0.0,0.19,0.06,0.0,0.08,0.41,0.04,0.08
531,6,0.09,0.03,0.01,0.08,0.0,0.24,0.17,0.03,0.19,0.09,0.01,0.01,0.01,0.03,0.06,0.01,0.01,0.0,0.01,0.0,0.0,0.0
532,9,0.05,0.17321428571428568,0.03,0.1715492957746479,0.14,0.0,0.03,0.0,0.29,0.0910759493670886,0.0,0.0,0.04,0.02,0.01,0.03,0.01,0.0,0.0,0.0,0.09,0.03
533,2,0.12,0.35,0.0,0.0,0.01,0.12,0.04,0.0,0.0,0.29,0.0,0.0,0.0,0.02005813953488372,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0
534,15,0.010303030303030303,0.04,0.0,0.0001728,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.061154512595946404,0.16,0.2537244081982926,0.2,0.06,0.040303030303030306,0.05111111111111111,0.0,0.044763171619172724,0.12
535,19,0.0,0.05,0.02,0.02,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.22,0.0,0.08,0.09,0.27,0.0,0.0,0.0
536,11,0.0,0.33,0.0,0.02,0.0,0.01,0.11,0.0,0.0,0.05,0.36,0.0,0.0,0.0,0.02,0.08,0.02,0.0,0.0,0.01,0.03,0.01
537,16,0.01,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.10986378704999748,0.06666666666666667,0.2651647192469977,0.3666666666666667,0.0,0.01,0.15441520467836256,0.0,0.04,0.04
538,7,0.10118644067796609,0.13573478192955718,0.0012599487387022798,0.11,0.12,0.04,0.3533333333333333,0.09092783505154639,0.0,0.04,0.16,0.0002106430155210643,0.0,0.04,0.0,0.010058139534883721,0.0001728,0.01,0.0,0.0,0.04,0.0
539,7,0.07,0.0,0.0,0.0,0.19078375826251182,0.09,0.22,0.12,0.07,0.16,0.03,0.01,0.03,0.0001728,0.04,0.010064102564102563,0.0001728,0.0,0.0,0.0101728,0.0,0.0001728
540,14,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.08,0.0001728,0.0,0.0,0.0,0.18,0.01,0.18,0.09,0.05,0.0,0.10092783505154639,0.05,0.0
541,22,0.11,0.16,0.08,0.26,0.0,0.07,0.05,0.06,0.0,0.01,0.18,0.07,0.03,0.16,0.01,0.0,0.01,0.19,0.03,0.07,0.0,0.29
542,3,0.08,0.06,0.41534223300970874,0.0,0.04,0.0,0.18,0.0,0.18,0.0,0.41,0.05,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.07,0.02
543,12,0.0,0.05,0.0,0.03,0.01,0.0,0.01,0.02,0.02,0.01,0.0,0.17319298245614034,0.060783758262511804,0.05,0.0511864406779661,0.0,0.09,0.05,0.04,0.0,0.03,0.01
544,1,0.231875,0.08,0.0,0.0,0.02,0.01,0.13155555555555554,0.16,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01,0.03
545,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.0,0.1,0.01,0.06,0.0,0.01,0.09
546,7,0.15,0.0,0.02,0.02,0.0,0.01,0.4,0.12,0.157584984358707,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.05,0.0
547,21,0.030055555555555554,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.08,0.0,0.06,0.14393761301989152,0.0,0.01,0.06,0.0,0.41,0.11
548,13,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.03,0.04,0.04,0.17,0.0,0.2518459512837393,0.04,0.09,0.07,0.12032679738562091,0.22,0.010783758262511805,0.0,0.08076923076923076,0.18
549,15,0.0002106430155210643,0.06,0.05,0.0,5.555555555555556e-05,0.0,0.03,0.060172800000000005,5.813953488372093e-05,0.0,0.01,0.03,0.1526341463414634,0.02,0.37,0.18515714285714288,0.15153846153846154,0.2581269349845201,0.0,0.0,0.13102941176470587,0.15
550,5,0.02,0.01,0.0,0.02,0.12,0.0,0.05,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.01
551,2,0.0,0.17436868686868684,0.04,0.05288160469667319,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.010434782608695651,0.0,0.01,0.06,0.040172799999999995,0.12,0.010210643015521064,0.07010221465076662,0.0
552,4,0.02,0.17,0.01,0.26,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.01
553,7,0.13,0.01,0.02,0.0,0.02,0.0,0.17,0.0,0.01,0.03,0.06,0.02,0.0,0.01,0.0,0.01,0.01,0.01,0.07,0.0,0.0,0.02
554,11,0.0,0.01,0.1,0.06,0.0,0.0,0.02,0.0,0.01,0.17107594936708861,0.32,0.0,0.06,0.0101728,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.04
555,10,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.26,0.05,0.0,0.0,0.01,0.08,0.0,0.01,0.01,0.0,0.04,0.0,0.0
556,5,0.1953943267962488,0.0,0.11,0.11,0.21,0.15,0.2,0.06,0.08,0.01,0.09,0.02,0.0,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.01
557,1,0.39,0.0,0.02,0.07,0.08,0.07,0.02,0.0,0.0,0.0,0.15,0.04,0.03,0.01,0.05,0.02,0.03,0.0,0.01,0.01,0.03,0.05
558,11,0.16,0.07,0.0,0.15,0.0,0.01,0.13,0.01,0.0,0.02,0.19078375826251182,0.0,0.0,0.0,0.0,0.01,0.0,0.0001728,0.03,0.0,0.0001728,0.02
559,8,0.0,0.0,0.0,0.15,0.05,0.0,0.09154545454545454,0.42348837209302326,0.05,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0
560,19,0.01,0.03,0.11,0.01,0.11,0.0,0.01,0.0,0.01,0.0,0.03,0.04,0.2706843971631206,0.02,0.0,0.10107594936708861,0.02,0.02,0.39,0.0,0.01,0.04
561,4,0.03,0.01,0.07,0.55,0.01,0.01,0.13,0.09,0.04,0.0,0.12,0.01,0.16,0.28,0.01,0.04,0.07,0.02,0.03,0.25,0.0,0.24
562,16,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.0,0.01,0.0,0.09,0.01,0.0,0.1,0.0,0.01,0.0,0.05,0.0,0.06
563,14,0.01,0.00026359143327841844,0.07017280000000001,0.1,0.0001728,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.15071428571428572,0.02,0.1016273849607183,0.0,0.01,0.02,0.07131856540084389,0.04,0.0
564,1,0.32,0.0,0.0,0.22,0.05,0.0,0.28,0.05,0.0,0.01,0.17,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.07,0.0
565,16,0.03,0.06,0.06,0.01,0.01,0.11,0.02,0.1,0.0,0.0,0.09,0.12,0.0,0.12,0.0,0.16,0.04,0.03,0.07,0.03,0.09,0.0
566,7,0.0,0.0,0.0,0.04,0.09,0.06,0.4733455477389887,0.03,0.10333333333333332,0.04078375826251181,0.03,0.0,0.02,0.01010221465076661,0.0601728,0.0,0.04,0.0,0.06,0.050058139534883715,0.02,0.0
567,20,0.14,0.0,0.02,0.05,0.02010221465076661,0.04,0.0,0.0,0.0,0.02,0.01,0.20334554773898866,0.02,0.18731652348297895,0.0,0.2,0.14703952981325244,0.11194444444444444,0.05194356540084389,0.34,0.02,0.22
568,6,0.0,0.0,0.0,0.02,0.01,0.28,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0,0.0
569,17,0.04,0.0,0.01,0.03,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.11,0.08,0.1,0.17,0.14,0.01,0.1,0.17,0.01
570,2,0.1526341463414634,0.18,0.01,0.0,0.02,0.0,0.0,0.11,0.09,0.02,0.04078375826251181,0.0,0.0,0.01,0.0,0.010058139534883721,0.14,0.0,0.02,0.0,0.0,0.0
571,18,0.05,0.01,0.04,0.0,0.01,0.01,0.0,0.02,5.555555555555556e-05,0.03,0.01,0.09,0.06,0.03,0.04,0.36158498435870695,0.0,0.41,0.020783758262511807,0.08,0.06,0.0
572,18,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.16,0.16,0.1,0.24,0.25,0.1,0.0,0.2,0.08
573,4,0.25,0.09,0.11,0.4615625,0.02,0.1,0.08,0.05,0.0,0.040326797385620915,0.276,0.01,5.813953488372093e-05,0.0,0.01,0.0,0.04,0.02,0.040172799999999995,0.0,0.0,0.0
574,8,0.1305625105761991,0.16,0.01,0.0,0.2903589743589744,0.0,0.08,0.31,0.17516471924699772,0.2013185654008439,0.29,0.0,0.02,0.04,0.06,0.01,0.0,0.010058139534883721,0.010055555555555555,0.01,0.0,0.0
575,10,0.07,0.01,0.0,0.02,0.01,0.06,0.0,0.05,0.01,0.10565217391304348,0.03,0.01,0.0,0.0,0.030055555555555554,0.02,0.04,0.03,0.05,0.0,0.02,5.813953488372093e-05
576,20,0.0,0.07,0.0,0.18,0.0,0.0,0.0,0.05,0.01,0.03,0.0,0.19,0.1209009009009009,0.0,0.05,0.06107594936708861,0.16,0.01,0.12,0.22,0.19333333333333333,0.02
